고유 아이디,고유 아이디2,파일 저장명,파일 원본명,파일 섬네일명,파일 저장 경로,파일 크기,파일 종류,사용유무,파일명
1070,1064,20141230091453297.jpg,코닥포켓스페셜.jpg,thum_20141230091453297.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091453297.jpg,63784,image/jpeg,Y,
1073,1067,20141230091736037.jpg,하셀블라드 500C+.jpg,thum_20141230091736037.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091736037.jpg,92914,image/jpeg,Y,
1076,1070,20150106095329778.JPG,라이카1A엘마.JPG,thum_20150106095329778.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095329778.JPG,138052,image/jpeg,Y,
1081,1075,20150106095533570.JPG,리플렉스코렐레.JPG,thum_20150106095533570.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095533570.JPG,120254,image/jpeg,Y,
1088,1082,20150106095847829.JPG,콘타플렉스1.JPG,thum_20150106095847829.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095847829.JPG,117144,image/jpeg,Y,
1090,1083,20150106100019173.JPG,콘탁스3.JPG,thum_20150106100019173.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100019173.JPG,129037,image/jpeg,Y,콘탁스 Ⅲ
1091,1084,20150106100040751.JPG,트로펜아도로.JPG,thum_20150106100040751.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106100040751.JPG,128865,image/jpeg,Y,
1097,1089,20150106101317778.JPG,라이카3블랙.JPG,thum_20150106101317778.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106101317778.JPG,114357,image/jpeg,Y,
677,383,20131224163145908.JPG,062_스테고사우루스_01.JPG,thum_20131224163145908.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163145908.JPG,76202,image/jpeg,Y,스테고사우루스 측면
691,389,20131224171029931.JPG,030_2인용축구로봇_02.JPG,thum_20131224171029931.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171029931.JPG,226992,image/jpeg,Y,2인용축구로봇
692,389,20131224171030081.JPG,030_2인용축구로봇_03.JPG,thum_20131224171030081.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171030081.JPG,249043,image/jpeg,Y,2인용축구로봇
699,391,20131224171606320.JPG,040_격투로봇_02.JPG,thum_20131224171606320.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171606320.JPG,175856,image/jpeg,Y,격투로봇
703,391,20131224171606865.JPG,040_격투로봇_06.JPG,thum_20131224171606865.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171606865.JPG,125098,image/jpeg,Y,격투로봇
708,392,20131224171732260.JPG,014_댄싱로봇_03.JPG,thum_20131224171732260.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171732260.JPG,178957,image/jpeg,Y,댄싱로봇
713,393,20131224171844929.JPG,016_댄싱로봇_03.JPG,thum_20131224171844929.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171844929.JPG,144013,image/jpeg,Y,댄싱로봇
719,395,20131224172207071.JPG,016_키보3.0_01.JPG,thum_20131224172207071.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172207071.JPG,166024,image/jpeg,Y,키보3.0 정면
734,398,20131224172917702.JPG,086_휴보_03.JPG,thum_20131224172917702.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172917702.JPG,77713,image/jpeg,Y,휴보
592,345,20131224150310426.JPG,014_아파토사우루스_01.JPG,thum_20131224150310426.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150310426.JPG,217156,image/jpeg,Y,아파토사우루스_측면
595,346,20131224150403100.JPG,004_아파토사우루스_02.JPG,thum_20131224150403100.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150403100.JPG,375402,image/jpeg,Y,아파토사우루스 앞면
599,347,20131224150433672.JPG,004_벨로키랍토르_02.JPG,thum_20131224150433672.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150433672.JPG,180056,image/jpeg,Y,벨로키랍토르 측면
606,352,20131224150709663.JPG,042_벨로키랍토르_01.JPG,thum_20131224150709663.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150709663.JPG,231970,image/jpeg,Y,벨로키랍토르 골격
618,356,20131224151002317.JPG,106_벨로키랍토르두개골_01.JPG,thum_20131224151002317.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151002317.JPG,49498,image/jpeg,Y,벨로키랍토르 두개골
623,357,20131224151025671.JPG,042_스피노사우루스_03.JPG,thum_20131224151025671.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151025671.JPG,266455,image/jpeg,Y,스피노사우루스 골격 앞면
632,360,20131224151231229.JPG,090_브라키오사우루스_02.JPG,thum_20131224151231229.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151231229.JPG,48899,image/jpeg,Y,브라키오사우루스
650,369,20131224160742599.JPG,058_스테고사우루스_02.JPG,thum_20131224160742599.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224160742599.JPG,258420,image/jpeg,Y,스테고사우루스 측면
671,381,20131224162922381.JPG,042_스테고사우루스_02.JPG,thum_20131224162922381.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224162922381.JPG,230380,image/jpeg,Y,스테고사우루스 골격
672,382,20131224163040532.JPG,004_스테고사우루스_01.JPG,thum_20131224163040532.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163040532.JPG,329120,image/jpeg,Y,스테고사우루스 측면
683,385,20131224163921360.JPG,090_스테고사우루스_03.JPG,thum_20131224163921360.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163921360.JPG,81077,image/jpeg,Y,스테고사우루스 앞면
684,386,20131224164026363.jpg,098_스테고사우루스골침(맨아래)_01.jpg,thum_20131224164026363.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224164026363.jpg,45060,image/jpeg,Y,스테고사우루스 골침(맨아래)
695,390,20131224171214981.JPG,036_2인용축구로봇_03.JPG,thum_20131224171214981.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171214981.JPG,269847,image/jpeg,Y,2인용축구로봇
698,391,20131224171606197.JPG,040_격투로봇_01.JPG,thum_20131224171606197.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171606197.JPG,127963,image/jpeg,Y,격투로봇
707,392,20131224171732124.JPG,014_댄싱로봇_02.JPG,thum_20131224171732124.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171732124.JPG,174022,image/jpeg,Y,댄싱로봇
717,394,20131224171945861.JPG,030_EdutainmentRobot_02.JPG,thum_20131224171945861.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171945861.JPG,176345,image/jpeg,Y,댄싱로봇
718,395,20131224172206933.JPG,016_키보_01.JPG,thum_20131224172206933.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172206933.JPG,236403,image/jpeg,Y,키보 앞면
724,396,20131224172554886.JPG,016_휴보_02.JPG,thum_20131224172554886.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172554886.JPG,157258,image/jpeg,Y,휴보 앞면
729,397,20131224172800369.JPG,040_휴보_03.JPG,thum_20131224172800369.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172800369.JPG,167093,image/jpeg,Y,휴보
590,343,20131224150005238.JPG,106_안킬로사우루스꼬리곤봉_01.JPG,thum_20131224150005238.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150005238.JPG,58554,image/jpeg,Y,안킬로사우루스 꼬리 곤봉
596,347,20131224150433238.JPG,004_밸로시랩터_01.JPG,thum_20131224150433238.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150433238.JPG,346440,image/jpeg,Y,밸로시랩터 측면
603,350,20131224150549561.JPG,062_벨로시렙터_01.JPG,thum_20131224150549561.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150549561.JPG,72325,image/jpeg,Y,벨로시렙터 우측면
609,354,20131224150810212.JPG,004_스티라코사우루스_01.JPG,thum_20131224150810212.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150810212.JPG,193323,image/jpeg,Y,스티라코사우루스 앞면
612,355,20131224150914384.JPG,106_스티라코사우루스_02.JPG,thum_20131224150914384.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150914384.JPG,81697,image/jpeg,Y,스티라코사우루스 두개골
615,356,20131224151001937.jpg,106_벨로키랍토르_02.jpg,thum_20131224151001937.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151001937.jpg,55120,image/jpeg,Y,벨로키랍토르 골격
627,358,20131224151110566.jpg,010_브라키오사우르스_03.jpg,thum_20131224151110566.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151110566.jpg,176388,image/jpeg,Y,브라키오사우루스 앞면
630,359,20131224151209038.JPG,004_스피노사우루스_03.JPG,thum_20131224151209038.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151209038.JPG,346870,image/jpeg,Y,스피노사우루스 측면
635,360,20131224151231589.JPG,090_브라키오사우루스_05.JPG,thum_20131224151231589.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151231589.JPG,63216,image/jpeg,Y,브라키오사우루스
636,361,20131224151251490.jpg,107_스피노사우루스_01.jpg,thum_20131224151251490.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151251490.jpg,81499,image/jpeg,Y,스피노사우루스 측면
640,363,20131224151415724.JPG,106_시노사우롭테릭스_03.JPG,thum_20131224151415724.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151415724.JPG,65352,image/jpeg,Y,시노사우롭테릭스
641,364,20131224151447000.JPG,004_브로키오사우루스_01.JPG,thum_20131224151447000.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151447000.JPG,228697,image/jpeg,Y,브라키오사우루스 정면
643,366,20131224151548782.JPG,042_아크로칸토사우루스_01.JPG,thum_20131224151548782.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151548782.JPG,264483,image/jpeg,Y,아크로칸토사우루스 골격 측면
647,368,20131224152103629.JPG,004_슈노사우루스_01.JPG,thum_20131224152103629.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224152103629.JPG,355600,image/jpeg,Y,슈노사우루스 측면
648,368,20131224152103766.JPG,004_슈노사우루스_02.JPG,thum_20131224152103766.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224152103766.JPG,346437,image/jpeg,Y,슈노사우루스 측면
651,370,20131224161229293.JPG,016_흥덕사자_직지_01.JPG,thum_20131224161229293.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161229293.JPG,166689,image/jpeg,Y,직지
652,370,20131224161229434.JPG,016_흥덕사자_직지_02.JPG,thum_20131224161229434.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161229434.JPG,171278,image/jpeg,Y,직지
654,371,20131224161328113.JPG,049_훈민정음자_월인천강지곡_02.JPG,thum_20131224161328113.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161328113.JPG,182523,image/jpeg,Y,월인천강지곡
657,373,20131224161637300.jpg,059_갑인자_01.jpg,thum_20131224161637300.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161637300.jpg,59291,image/jpeg,Y,갑인자
658,373,20131224161637446.jpg,059_갑인자_02.jpg,thum_20131224161637446.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161637446.jpg,63945,image/jpeg,Y,갑인자
659,374,20131224161719885.jpg,059_갑진자_01.jpg,thum_20131224161719885.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161719885.jpg,55016,image/jpeg,Y,갑진자
660,375,20131224161755646.jpg,059_경자자_01.jpg,thum_20131224161755646.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161755646.jpg,62481,image/jpeg,Y,경자자
661,376,20131224161834182.jpg,059_계축자_01.jpg,thum_20131224161834182.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161834182.jpg,51740,image/jpeg,Y,계축자
667,378,20131224162655607.JPG,014_스테고사우루스_04.JPG,thum_20131224162655607.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224162655607.JPG,248735,image/jpeg,Y,스테고사우루스 골격
668,379,20131224162743953.jpg,025_스테고사우루스_01.jpg,thum_20131224162743953.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224162743953.jpg,217628,image/jpeg,Y,스테고사우루스 측면
669,380,20131224162832370.JPG,032_스테고사우루스_01.JPG,thum_20131224162832370.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224162832370.JPG,283094,image/jpeg,Y,스테고사우루스 측면
670,381,20131224162922236.JPG,042_스테고사우루스_01.JPG,thum_20131224162922236.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224162922236.JPG,209415,image/jpeg,Y,스테고사우루스 골격
673,382,20131224163040672.JPG,004_스테고사우루스_02.JPG,thum_20131224163040672.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163040672.JPG,338036,image/jpeg,Y,스테고사우루스 측면
685,387,20131224164146053.jpg,106_스테고사우루스_01.jpg,thum_20131224164146053.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224164146053.jpg,95288,image/jpeg,Y,스테고사우루스 골격
689,388,20131224164229533.jpg,107_스테고사우루스_02.jpg,thum_20131224164229533.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224164229533.jpg,78710,image/jpeg,Y,스테고사우루스 측면
697,390,20131224171215289.JPG,036_2인용축구로봇_05.JPG,thum_20131224171215289.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171215289.JPG,256581,image/jpeg,Y,2인용축구로봇
700,391,20131224171606459.JPG,040_격투로봇_03.JPG,thum_20131224171606459.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171606459.JPG,156061,image/jpeg,Y,격투로봇
704,391,20131224171606990.JPG,040_격투로봇_07.JPG,thum_20131224171606990.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171606990.JPG,110008,image/jpeg,Y,격투로봇
709,392,20131224171732394.JPG,014_댄싱로봇_04.JPG,thum_20131224171732394.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171732394.JPG,180112,image/jpeg,Y,댄싱로봇
714,393,20131224171845070.JPG,016_댄싱로봇_04.JPG,thum_20131224171845070.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171845070.JPG,159835,image/jpeg,Y,댄싱로봇
720,395,20131224172207209.JPG,016_키보3.0_02.JPG,thum_20131224172207209.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172207209.JPG,174541,image/jpeg,Y,키보3.0 측면
723,396,20131224172554747.JPG,016_휴보_01.JPG,thum_20131224172554747.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172554747.JPG,246132,image/jpeg,Y,휴보 앞면
725,396,20131224172555017.JPG,016_휴보_03.JPG,thum_20131224172555017.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172555017.JPG,181410,image/jpeg,Y,휴보 측면
727,397,20131224172800103.JPG,040_휴보_01.JPG,thum_20131224172800103.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172800103.JPG,165243,image/jpeg,Y,휴보
733,398,20131224172917565.JPG,086_휴보_02.JPG,thum_20131224172917565.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172917565.JPG,78436,image/jpeg,Y,휴보
589,342,20131224145929495.JPG,058_무타부라사우루스_03.JPG,thum_20131224145929495.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224145929495.JPG,325845,image/jpeg,Y,무타부라사우루스 측면
594,346,20131224150402960.JPG,004_아파토사우루스_01.JPG,thum_20131224150402960.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150402960.JPG,378986,image/jpeg,Y,아파토사우루스 앞면
598,347,20131224150433532.JPG,004_벨로키랍토르_01.JPG,thum_20131224150433532.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150433532.JPG,192272,image/jpeg,Y,벨로키랍토르 측면
602,349,20131224150549267.JPG,106_아파토사우루스발골격_02.JPG,thum_20131224150549267.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150549267.JPG,49905,image/jpeg,Y,아파토사우루스 발 골격
608,353,20131224150712028.JPG,058_스티라코사우루스_01.JPG,thum_20131224150712028.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150712028.JPG,276308,image/jpeg,Y,스티라코사우루스 정면
617,356,20131224151002183.JPG,106_벨로키랍토르골반_01.JPG,thum_20131224151002183.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151002183.JPG,54683,image/jpeg,Y,벨로키랍토르 골반
622,357,20131224151025529.JPG,042_스피노사우루스_02.JPG,thum_20131224151025529.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151025529.JPG,264663,image/jpeg,Y,스피노사우루스 골격 정면
631,360,20131224151231098.JPG,090_브라키오사우루스_01.JPG,thum_20131224151231098.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151231098.JPG,53971,image/jpeg,Y,브라키오사우루스 측면
642,365,20131224151537740.JPG,062_살타사우루스_01.JPG,thum_20131224151537740.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151537740.JPG,83482,image/jpeg,Y,살타사우루스 측면
645,366,20131224151549065.JPG,042_아크로칸토사우루스_03.JPG,thum_20131224151549065.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151549065.JPG,240242,image/jpeg,Y,아크로칸토사우루스 골격 후면
665,378,20131224162655319.JPG,014_스테고사우루스_02.JPG,thum_20131224162655319.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224162655319.JPG,240181,image/jpeg,Y,스테고사우루스 측면
678,383,20131224163146065.JPG,062_스테고사우루스_02.JPG,thum_20131224163146065.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163146065.JPG,79040,image/jpeg,Y,스테고사우루스 정면
681,385,20131224163921104.JPG,090_스테고사우루스_01.JPG,thum_20131224163921104.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163921104.JPG,52850,image/jpeg,Y,스테고사우루스 측면
687,387,20131224164146296.JPG,106_스테고사우루스_03.JPG,thum_20131224164146296.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224164146296.JPG,72074,image/jpeg,Y,스테고사우루스 골격
693,390,20131224171214667.JPG,036_2인용축구로봇_01.JPG,thum_20131224171214667.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171214667.JPG,266551,image/jpeg,Y,2인용축구로봇
701,391,20131224171606593.JPG,040_격투로봇_04.JPG,thum_20131224171606593.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171606593.JPG,148876,image/jpeg,Y,격투로봇
710,392,20131224171732526.JPG,014_댄싱로봇_05.JPG,thum_20131224171732526.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171732526.JPG,165730,image/jpeg,Y,댄싱로봇
711,393,20131224171844656.JPG,016_댄싱로봇_01.JPG,thum_20131224171844656.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171844656.JPG,143300,image/jpeg,Y,댄싱로봇
721,395,20131224172207349.JPG,016_키보3.0_03.JPG,thum_20131224172207349.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172207349.JPG,172909,image/jpeg,Y,키보3.0 측면
730,397,20131224172800500.JPG,040_휴보_04.JPG,thum_20131224172800500.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172800500.JPG,146673,image/jpeg,Y,휴보
588,342,20131224145929359.JPG,058_무타부라사우루스_02.JPG,thum_20131224145929359.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224145929359.JPG,342035,image/jpeg,Y,무타부라사우루스 정면
597,347,20131224150433380.JPG,004_밸로시랩터_02.JPG,thum_20131224150433380.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150433380.JPG,337013,image/jpeg,Y,밸로시랩터 정면
601,349,20131224150549135.JPG,106_아파토사우루스발골격_01.JPG,thum_20131224150549135.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150549135.JPG,52720,image/jpeg,Y,아파토사우루스 발 골격
604,350,20131224150549701.JPG,062_벨로시렙터_02.JPG,thum_20131224150549701.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150549701.JPG,72582,image/jpeg,Y,벨로시렙터 좌측면
610,354,20131224150810350.JPG,004_스티라코사우루스_02.JPG,thum_20131224150810350.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150810350.JPG,183617,image/jpeg,Y,스티라코사우루스 측면
613,355,20131224150914529.JPG,106_스티라코사우루스_03.JPG,thum_20131224150914529.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224150914529.JPG,75342,image/jpeg,Y,스티라코사우루스 두개골
616,356,20131224151002045.JPG,106_벨로키랍토르_03.JPG,thum_20131224151002045.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151002045.JPG,61066,image/jpeg,Y,벨로키랍토르 골격
621,357,20131224151025388.JPG,042_스피노사우루스_01.JPG,thum_20131224151025388.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151025388.JPG,283046,image/jpeg,Y,스피노사우루스 골격 앞면
644,366,20131224151548924.JPG,042_아크로칸토사우루스_02.JPG,thum_20131224151548924.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224151548924.JPG,246424,image/jpeg,Y,아크로칸토사우루스 골격 후면
649,369,20131224160742465.JPG,058_스테고사우루스_01.JPG,thum_20131224160742465.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224160742465.JPG,254900,image/jpeg,Y,스테고사우루스 측면
662,376,20131224161834324.jpg,059_계축자_02.jpg,thum_20131224161834324.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161834324.jpg,54807,image/jpeg,Y,계축자
663,377,20131224161918082.jpg,059_을유자(정난종자)_01.jpg,thum_20131224161918082.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224161918082.jpg,53288,image/jpeg,Y,정난종자
675,382,20131224163040953.JPG,004_스테고사우루스_04.JPG,thum_20131224163040953.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224163040953.JPG,349592,image/jpeg,Y,스테고사우루스 앞면
688,388,20131224164229392.jpg,107_스테고사우루스_01.jpg,thum_20131224164229392.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20131224164229392.jpg,70674,image/jpeg,Y,스테고사우루스 측면
694,390,20131224171214816.JPG,036_2인용축구로봇_02.JPG,thum_20131224171214816.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171214816.JPG,263811,image/jpeg,Y,2인용축구로봇
705,391,20131224171607108.JPG,040_격투로봇_08.JPG,thum_20131224171607108.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171607108.JPG,168583,image/jpeg,Y,격투로봇
706,392,20131224171731984.JPG,014_댄싱로봇_01.JPG,thum_20131224171731984.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171731984.JPG,188625,image/jpeg,Y,댄싱로봇
715,393,20131224171845207.JPG,016_댄싱로봇_05.JPG,thum_20131224171845207.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171845207.JPG,134584,image/jpeg,Y,댄싱로봇
716,394,20131224171945715.JPG,030_EdutainmentRobot_01.JPG,thum_20131224171945715.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224171945715.JPG,207685,image/jpeg,Y,댄싱로봇
726,396,20131224172555159.JPG,016_휴보_04.JPG,thum_20131224172555159.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172555159.JPG,181403,image/jpeg,Y,휴보 후면
728,397,20131224172800236.JPG,040_휴보_02.JPG,thum_20131224172800236.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20131224172800236.JPG,165166,image/jpeg,Y,휴보
1022,1021,20141222094858771.JPG,미녹스b.JPG,thum_20141222094858771.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20141222094858771.JPG,102712,image/jpeg,Y,
1023,1022,20141222094914371.JPG,아거스c3.JPG,thum_20141222094914371.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20141222094914371.JPG,115904,image/jpeg,Y,
1056,1050,20141230090847674.jpg,니콘F3.jpg,thum_20141230090847674.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230090847674.jpg,70566,image/jpeg,Y,
1058,1052,20141230090946873.jpg,니코플렉스.jpg,thum_20141230090946873.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230090946873.jpg,69912,image/jpeg,Y,
1059,1053,20141230091008251.jpg,라이카M3후기.jpg,thum_20141230091008251.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091008251.jpg,66540,image/jpeg,Y,
1060,1054,20141230091107175.jpg,롤라이35.jpg,thum_20141230091107175.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091107175.jpg,77508,image/jpeg,Y,
1061,1055,20141230091129511.jpg,미녹스B.jpg,thum_20141230091129511.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091129511.jpg,61405,image/jpeg,Y,
1062,1056,20141230091153957.jpg,베이비브라우니.jpg,thum_20141230091153957.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091153957.jpg,67524,image/jpeg,Y,
1063,1057,20141230091211109.jpg,아거스c3.jpg,thum_20141230091211109.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091211109.jpg,96040,image/jpeg,Y,
1064,1058,20141230091229916.jpg,야시카635.jpg,thum_20141230091229916.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091229916.jpg,63952,image/jpeg,Y,
1065,1059,20141230091300889.jpg,얀스코오토셋.jpg,thum_20141230091300889.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091300889.jpg,87995,image/jpeg,Y,
1067,1061,20141230091351901.jpg,캐녹스SSC350.jpg,thum_20141230091351901.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091351901.jpg,72744,image/jpeg,Y,
1068,1062,20141230091410304.jpg,코니카C35AF.jpg,thum_20141230091410304.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091410304.jpg,68143,image/jpeg,Y,
1071,1065,20141230091510986.jpg,투웨이비스타토이.jpg,thum_20141230091510986.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091510986.jpg,57342,image/jpeg,Y,
1072,1066,20141230091646717.jpg,폴라로이드SX70.jpg,thum_20141230091646717.jpg,https://smart.science.go.kr/upload_data/subject/link/thum_20141230091646717.jpg,95637,image/jpeg,Y,
1074,1068,20150106095247418.JPG,니콘 F.JPG,thum_20150106095247418.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095247418.JPG,91030,image/jpeg,Y,
1075,1069,20150106095310793.JPG,니콘S2.JPG,thum_20150106095310793.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095310793.JPG,123516,image/jpeg,Y,
1078,1072,20150106095412113.JPG,레티나3C.JPG,thum_20150106095412113.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095412113.JPG,144581,image/jpeg,Y,
1079,1073,20150106095455198.JPG,롤라이코드니켈.JPG,thum_20150106095455198.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095455198.JPG,146110,image/jpeg,Y,
1080,1074,20150106095515872.JPG,롤라이플렉스1.JPG,thum_20150106095515872.JPG,https://smart.science.go.kr/upload_data/subject/link/thum_20150106095515872.JPG,120551,image/jpeg,Y,
